,Party,https://www.govtrack.us/congress/votes/83-1954/s91,https://www.govtrack.us/congress/votes/83-1954/s92,https://www.govtrack.us/congress/votes/83-1954/s93,https://www.govtrack.us/congress/votes/83-1954/s94,https://www.govtrack.us/congress/votes/83-1954/s95,https://www.govtrack.us/congress/votes/83-1954/s96,https://www.govtrack.us/congress/votes/83-1954/s97,https://www.govtrack.us/congress/votes/83-1954/s98,https://www.govtrack.us/congress/votes/83-1954/s99,https://www.govtrack.us/congress/votes/83-1954/s100,https://www.govtrack.us/congress/votes/83-1954/s101,https://www.govtrack.us/congress/votes/83-1954/s102,https://www.govtrack.us/congress/votes/83-1954/s103,https://www.govtrack.us/congress/votes/83-1954/s104,https://www.govtrack.us/congress/votes/83-1954/s105,https://www.govtrack.us/congress/votes/83-1954/s106,https://www.govtrack.us/congress/votes/83-1954/s107,https://www.govtrack.us/congress/votes/83-1954/s108,https://www.govtrack.us/congress/votes/83-1954/s109,https://www.govtrack.us/congress/votes/83-1954/s110,https://www.govtrack.us/congress/votes/83-1954/s111,https://www.govtrack.us/congress/votes/83-1954/s112,https://www.govtrack.us/congress/votes/83-1954/s113,https://www.govtrack.us/congress/votes/83-1954/s114,https://www.govtrack.us/congress/votes/83-1954/s115,https://www.govtrack.us/congress/votes/83-1954/s116,https://www.govtrack.us/congress/votes/83-1954/s117,https://www.govtrack.us/congress/votes/83-1954/s118,https://www.govtrack.us/congress/votes/83-1954/s119,https://www.govtrack.us/congress/votes/83-1954/s120,https://www.govtrack.us/congress/votes/83-1954/s121,https://www.govtrack.us/congress/votes/83-1954/s122,https://www.govtrack.us/congress/votes/83-1954/s123,https://www.govtrack.us/congress/votes/83-1954/s124,https://www.govtrack.us/congress/votes/83-1954/s125,https://www.govtrack.us/congress/votes/83-1954/s126,https://www.govtrack.us/congress/votes/83-1954/s127,https://www.govtrack.us/congress/votes/83-1954/s128,https://www.govtrack.us/congress/votes/83-1954/s129,https://www.govtrack.us/congress/votes/83-1954/s130,https://www.govtrack.us/congress/votes/83-1954/s131,https://www.govtrack.us/congress/votes/83-1954/s132,https://www.govtrack.us/congress/votes/83-1954/s133,https://www.govtrack.us/congress/votes/83-1954/s134,https://www.govtrack.us/congress/votes/83-1954/s135,https://www.govtrack.us/congress/votes/83-1954/s136,https://www.govtrack.us/congress/votes/83-1954/s137,https://www.govtrack.us/congress/votes/83-1954/s138,https://www.govtrack.us/congress/votes/83-1954/s139,https://www.govtrack.us/congress/votes/83-1954/s140,https://www.govtrack.us/congress/votes/83-1954/s141,https://www.govtrack.us/congress/votes/83-1954/s142,https://www.govtrack.us/congress/votes/83-1954/s143,https://www.govtrack.us/congress/votes/83-1954/s144,https://www.govtrack.us/congress/votes/83-1954/s145,https://www.govtrack.us/congress/votes/83-1954/s146,https://www.govtrack.us/congress/votes/83-1954/s147,https://www.govtrack.us/congress/votes/83-1954/s148,https://www.govtrack.us/congress/votes/83-1954/s149,https://www.govtrack.us/congress/votes/83-1954/s150,https://www.govtrack.us/congress/votes/83-1954/s151,https://www.govtrack.us/congress/votes/83-1954/s152,https://www.govtrack.us/congress/votes/83-1954/s153,https://www.govtrack.us/congress/votes/83-1954/s154,https://www.govtrack.us/congress/votes/83-1954/s155,https://www.govtrack.us/congress/votes/83-1954/s156,https://www.govtrack.us/congress/votes/83-1954/s157,https://www.govtrack.us/congress/votes/83-1954/s158,https://www.govtrack.us/congress/votes/83-1954/s159,https://www.govtrack.us/congress/votes/83-1954/s160,https://www.govtrack.us/congress/votes/83-1954/s161,https://www.govtrack.us/congress/votes/83-1954/s162,https://www.govtrack.us/congress/votes/83-1954/s163,https://www.govtrack.us/congress/votes/83-1954/s164,https://www.govtrack.us/congress/votes/83-1954/s165,https://www.govtrack.us/congress/votes/83-1954/s166,https://www.govtrack.us/congress/votes/83-1954/s167,https://www.govtrack.us/congress/votes/83-1954/s168,https://www.govtrack.us/congress/votes/83-1954/s169,https://www.govtrack.us/congress/votes/83-1954/s170,https://www.govtrack.us/congress/votes/83-1954/s171,https://www.govtrack.us/congress/votes/83-1954/s172,https://www.govtrack.us/congress/votes/83-1954/s173,https://www.govtrack.us/congress/votes/83-1954/s174,https://www.govtrack.us/congress/votes/83-1954/s175,https://www.govtrack.us/congress/votes/83-1954/s176,https://www.govtrack.us/congress/votes/83-1954/s177,https://www.govtrack.us/congress/votes/83-1954/s178,https://www.govtrack.us/congress/votes/83-1954/s179,https://www.govtrack.us/congress/votes/83-1954/s180,https://www.govtrack.us/congress/votes/83-1954/s181,https://www.govtrack.us/congress/votes/83-1954/s182,https://www.govtrack.us/congress/votes/83-1954/s183,https://www.govtrack.us/congress/votes/83-1954/s184,https://www.govtrack.us/congress/votes/83-1954/s185,https://www.govtrack.us/congress/votes/83-1954/s186,https://www.govtrack.us/congress/votes/83-1954/s187,https://www.govtrack.us/congress/votes/83-1954/s188,https://www.govtrack.us/congress/votes/83-1954/s189,https://www.govtrack.us/congress/votes/83-1954/s190,https://www.govtrack.us/congress/votes/83-1954/s191,https://www.govtrack.us/congress/votes/83-1954/s192,https://www.govtrack.us/congress/votes/83-1954/s193,https://www.govtrack.us/congress/votes/83-1954/s194,https://www.govtrack.us/congress/votes/83-1954/s195,https://www.govtrack.us/congress/votes/83-1954/s196,https://www.govtrack.us/congress/votes/83-1954/s197,https://www.govtrack.us/congress/votes/83-1954/s198,https://www.govtrack.us/congress/votes/83-1954/s199,https://www.govtrack.us/congress/votes/83-1954/s200,https://www.govtrack.us/congress/votes/83-1954/s201,https://www.govtrack.us/congress/votes/83-1954/s202,https://www.govtrack.us/congress/votes/83-1954/s203,https://www.govtrack.us/congress/votes/83-1954/s204,https://www.govtrack.us/congress/votes/83-1954/s205,https://www.govtrack.us/congress/votes/83-1954/s206,https://www.govtrack.us/congress/votes/83-1954/s207,https://www.govtrack.us/congress/votes/83-1954/s208,https://www.govtrack.us/congress/votes/83-1954/s209,https://www.govtrack.us/congress/votes/83-1954/s210,https://www.govtrack.us/congress/votes/83-1954/s211,https://www.govtrack.us/congress/votes/83-1954/s212,https://www.govtrack.us/congress/votes/83-1954/s213,https://www.govtrack.us/congress/votes/83-1954/s214,https://www.govtrack.us/congress/votes/83-1954/s215,https://www.govtrack.us/congress/votes/83-1954/s216,https://www.govtrack.us/congress/votes/83-1954/s217,https://www.govtrack.us/congress/votes/83-1954/s218,https://www.govtrack.us/congress/votes/83-1954/s219,https://www.govtrack.us/congress/votes/83-1954/s220,https://www.govtrack.us/congress/votes/83-1954/s221,https://www.govtrack.us/congress/votes/83-1954/s222,https://www.govtrack.us/congress/votes/83-1954/s223,https://www.govtrack.us/congress/votes/83-1954/s224,https://www.govtrack.us/congress/votes/83-1954/s225,https://www.govtrack.us/congress/votes/83-1954/s226,https://www.govtrack.us/congress/votes/83-1954/s227,https://www.govtrack.us/congress/votes/83-1954/s228,https://www.govtrack.us/congress/votes/83-1954/s229,https://www.govtrack.us/congress/votes/83-1954/s230,https://www.govtrack.us/congress/votes/83-1954/s231,https://www.govtrack.us/congress/votes/83-1954/s232,https://www.govtrack.us/congress/votes/83-1954/s233,https://www.govtrack.us/congress/votes/83-1954/s234,https://www.govtrack.us/congress/votes/83-1954/s235,https://www.govtrack.us/congress/votes/83-1954/s236,https://www.govtrack.us/congress/votes/83-1954/s237,https://www.govtrack.us/congress/votes/83-1954/s238,https://www.govtrack.us/congress/votes/83-1954/s239,https://www.govtrack.us/congress/votes/83-1954/s240,https://www.govtrack.us/congress/votes/83-1954/s241,https://www.govtrack.us/congress/votes/83-1954/s242,https://www.govtrack.us/congress/votes/83-1954/s243,https://www.govtrack.us/congress/votes/83-1954/s244,https://www.govtrack.us/congress/votes/83-1954/s245,https://www.govtrack.us/congress/votes/83-1954/s246,https://www.govtrack.us/congress/votes/83-1954/s247,https://www.govtrack.us/congress/votes/83-1954/s248,https://www.govtrack.us/congress/votes/83-1954/s249,https://www.govtrack.us/congress/votes/83-1954/s250,https://www.govtrack.us/congress/votes/83-1954/s251,https://www.govtrack.us/congress/votes/83-1954/s252,https://www.govtrack.us/congress/votes/83-1954/s253,https://www.govtrack.us/congress/votes/83-1954/s254,https://www.govtrack.us/congress/votes/83-1954/s255,https://www.govtrack.us/congress/votes/83-1954/s256,https://www.govtrack.us/congress/votes/83-1954/s257,https://www.govtrack.us/congress/votes/83-1954/s258,https://www.govtrack.us/congress/votes/83-1954/s259,https://www.govtrack.us/congress/votes/83-1954/s260,https://www.govtrack.us/congress/votes/83-1954/s261,https://www.govtrack.us/congress/votes/83-1954/s262,https://www.govtrack.us/congress/votes/83-1954/s263,https://www.govtrack.us/congress/votes/83-1954/s264,https://www.govtrack.us/congress/votes/83-1954/s265,https://www.govtrack.us/congress/votes/83-1954/s266,https://www.govtrack.us/congress/votes/83-1954/s267,https://www.govtrack.us/congress/votes/83-1954/s268,https://www.govtrack.us/congress/votes/83-1954/s269,https://www.govtrack.us/congress/votes/83-1954/s270,https://www.govtrack.us/congress/votes/83-1954/s271
"Sen. Guy Gillette [D, 1949-1954]",D,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. Earle Clements [D, 1950-1956]",D,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. Carl Hayden [D, 1927-1968]",D,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. Milton Young [R, 1945-1980]",R,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
"Sen. Warren Magnuson [D, 1944-1980]",D,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. John Pastore [D, 1950-1976]",D,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. Lyndon Johnson [D, 1949-1960]",D,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. William Jenner [R, 1947-1958]",R,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Sen. Hubert Humphrey Jr. [D, 1949-1964]",D,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. Henry “Scoop” Jackson [D, 1953-1983]",D,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. Marion Daniel [D, 1953-1957]",D,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sen. Charles Potter [R, 1952-1958]",R,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
